GEX historical data for SPY
Retrieved,Price,Gex Value At Next Exp,GEX Flip Price,Put Skew,Skew Adj GEX,IV,Avg Volume,Gex/Vol,PCR (OI),Rating
2023-06-08 09:30:30,426.66,-340248638.0919601,426.79,0.03515834889923472,-81332791.24572465,0.11396514384920634,60306592,-0.001,2.16,
2023-06-07 15:41:43,426.31,-366580920.28666604,426.99,0.030636161398572906,-176523960.94042024,0.11310426587301588,60306592,-0.002,2.25,
2023-06-07 09:30:40,428.41,-217329451.23705304,427.8,0.030442909086643544,236181197.6825497,0.11325024305555556,47656121,0.003,2.21,
2023-06-06 15:41:42,427.6181,-271740486.3983043,427.36,0.026450591781961075,61151228.82755685,0.11424236111111111,47656121,0.001,2.33,
2023-06-06 09:30:20,426.62,-1067653687.100352,427.65,0.030879402561188457,-357725601.57017624,0.12152908234126983,52988760,-0.004,2.29,
2023-06-05 15:41:28,427.43,255871795.95459703,425.26,0.030519217200589532,424737002.5371284,0.11989760416666667,52988760,0.004,2.27,
2023-06-05 12:39:20,429.25,957073140.626875,426.9,0.022725200841840765,860347348.2305464,0.12208048611111111,67201889,0.007,2.25,
2023-06-02 15:41:30,428.28,777804779.0200319,421.77,0.028560965571692742,808160150.9140117,0.11840834325396826,67201889,0.007,2.29,
2023-06-02 09:30:31,424.69,3361040146.9394608,421.4,0.05829421716884012,3634626251.2406063,0.12050124503968254,69040892,0.029,2.35,
2023-06-01 15:41:29,421.0001,1036218729.8452544,420.21,0.06710408423256561,641527528.559683,0.12866455853174602,69040892,0.005,2.34,
2023-06-01 09:30:42,417.99,85736458.90987201,419.27,0.08066846931235924,-1919087971.8351963,0.13700973214285714,58898840,-0.019,2.28,
2023-05-31 15:41:41,418.41,-288946214.159769,420.63,0.0806481282840091,-2226472753.703999,0.1371469146825397,58898840,-0.022,2.38,
2023-05-31 09:30:20,418.23,-718503820.6533301,420.49,0.07750155620611263,-2811282909.413622,0.14676991071428572,55189371,-0.029,2.33,
2023-05-30 15:41:42,420.24,495821515.8280321,420.95,0.07350258789304127,-559755427.165821,0.14030295138888887,55189371,-0.006,2.42,
2023-05-30 09:30:32,422.11,2971989.893028,421.78,0.07180542479915952,396950770.76573426,0.13708800099206347,63619569,0.004,2.42,
2023-05-26 15:41:41,420.126,433101243.85573494,420.01,0.08089795352777768,55855551.6760368,0.1429085367063492,63619569,0.0,2.32,
2023-05-26 09:30:31,415.43,273998221.270636,417.13,0.09755963227764174,-1973159882.4350998,0.1524756597222222,70250009,-0.016,2.3,
2023-05-25 15:41:41,415.22,137227867.74398002,417.6,0.09311105744833367,-2083385421.1352358,0.1526160615079365,70250009,-0.017,2.3,
2023-05-25 09:30:29,414.4707,1535824899.9836948,415.9,0.09788539914620818,-1362009017.9901578,0.15676319444444445,63470059,-0.012,2.21,
2023-05-24 15:41:40,411.84,-458929867.3090559,419.48,0.10148988281941516,-5538246272.41395,0.16195734623015873,63470059,-0.051,2.39,
2023-05-24 09:30:37,412.35,-1778232426.4842753,418.35,0.09769547105907911,-6481425062.734816,0.1620764384920635,62799993,-0.061,2.34,
2023-05-23 15:41:42,414.775,-563735103.4879999,420.33,0.09002781301554823,-4408601004.651112,0.15068070436507935,62799993,-0.041,2.42,
2023-05-23 09:30:33,416.95,-724670311.160075,419.91,0.08892778776166921,-3436795373.9910784,0.14759571428571427,48828439,-0.04,2.37,
2023-05-22 15:41:30,418.7892,-181466724.8218307,420.29,0.07557270615296198,-1170831202.602027,0.14084659722222223,48828439,-0.014,2.39,
2023-05-22 09:30:38,418.91,286101173.70295405,419.61,0.07731017035036661,-916924253.6824025,0.1404834375,78385338,-0.007,2.34,
2023-05-19 15:41:28,418.56,464515836.051456,419.43,0.077773613760812,-546219137.6323707,0.1387192261904762,78385338,-0.004,2.4,
2023-05-19 09:30:44,420.13,2474318558.149383,418.51,0.07018270615371484,2196851699.8266025,0.13497330853174602,66530422,0.019,2.36,
2023-05-18 15:41:27,418.28,3049317749.4482555,416.52,0.07144034604999322,2161045127.9052553,0.13804499503968254,66530422,0.019,2.33,
2023-05-18 09:30:32,414.85,-480792066.6925751,416.02,0.07970927231229635,-2039265995.3789024,0.14455351686507936,69811159,-0.017,2.31,
2023-05-17 15:41:30,414.72,432792056.3650561,415.17,0.08189718791964168,-474713452.04251856,0.1423992361111111,69811159,-0.004,2.32,
2023-05-17 09:30:34,412.37,375253967.553906,413.98,0.09205671520914602,-2469241595.223187,0.14874652777777778,42453248,-0.034,2.28,
2023-05-16 15:41:29,411.4327,-428868019.91130507,415.25,0.09508349902886276,-4249778191.490061,0.15031477678571428,42453248,-0.059,2.35,
2023-05-16 09:30:32,411.69,-542284039.851633,414.73,0.09516678911932938,-4395353496.536673,0.1483338988095238,40917976,-0.063,2.32,
2023-05-15 15:41:29,412.88,109697377.0464,415.28,0.09284429233813515,-2289632076.1579537,0.1423178125,40917976,-0.033,2.32,
2023-05-15 09:30:40,412.11,618700844.214216,413.83,0.09372957906848894,-2522805957.525404,0.14995208333333332,50145394,-0.03,2.28,
2023-05-12 15:41:43,410.88,-518573375.66822404,414.97,0.0897148235355716,-3720575095.323476,0.143185,50145394,-0.044,2.31,
2023-05-12 09:30:30,413.37,1191955662.979209,413.86,0.08628872770636402,-785148688.5751194,0.13877322916666668,54289766,-0.008,2.22,
2023-05-11 15:41:28,411.485,-552203006.9102925,414.55,0.08554249813519904,-3273939609.442636,0.14318494543650795,54289766,-0.036,2.25,
2023-05-11 09:30:34,411.99,170664214.707747,414.19,0.08626904626222323,-2621294090.6273475,0.14907312499999997,73784013,-0.021,2.21,
2023-05-10 15:41:28,413.52,170470404.137664,414.47,0.07670286065969516,-892511727.859224,0.1405741121031746,73784013,-0.007,2.22,
2023-05-10 09:30:42,413.9,884702531.6104,413.87,0.08405579989964998,42430552.6284183,0.14206620039682538,35555307,0.001,2.18,
2023-05-09 15:41:31,411.41,-352461558.31755906,414.42,0.08338281730906955,-2356317171.9018264,0.15147517857142856,35555307,-0.039,2.2,
2023-05-09 09:30:31,411.0295,-994024856.1140887,413.33,0.08331407555634388,-3456767328.5796914,0.1530522222222222,41656634,-0.049,2.17,
2023-05-08 15:41:32,412.9,172869810.01179996,413.97,0.08182361601919663,-1002433827.3685395,0.14404666666666666,41656634,-0.014,2.19,
2023-05-08 09:30:30,413.05,404022257.35025,413.59,0.08269062323783904,-670535726.2296238,0.15063381944444443,59022347,-0.007,2.16,
2023-05-05 15:41:28,412.8,322908460.6464,414.0,0.08577713903066522,-690200537.2084224,0.14428979662698413,59022347,-0.007,2.18,
2023-05-05 09:30:36,408.83,-476138998.22511894,411.72,0.08409494174100189,-3075265278.212363,0.15880805059523811,75476849,-0.024,2.12,
2023-05-04 15:41:30,405.885,-2229239652.879071,413.83,0.09200029557495652,-5402479761.869471,0.1733009126984127,75476849,-0.043,2.15,
2023-05-04 09:30:36,406.9802,-886266775.0551358,412.89,0.08372960936276175,-5313305622.380433,0.16879908730158727,70262742,-0.046,2.09,
2023-05-03 15:41:30,408.09,-338823768.9084119,415.29,0.07959328965546697,-4323810953.982927,0.16437514384920632,70262742,-0.037,2.19,
2023-05-03 09:30:31,411.41,612790807.1066451,413.92,0.08172388262663817,-2037901380.1905267,0.15600565972222222,87269455,-0.014,2.1,
2023-05-02 15:41:28,411.025,-282101980.0646375,415.79,0.07588238521413428,-3122963607.675831,0.15230965277777778,87269455,-0.021,2.18,
2023-05-02 09:30:37,414.63,-104027604.12819001,415.37,0.06910076782229017,-798877267.8782717,0.1427076587301587,47874846,-0.01,2.13,
2023-05-01 15:41:32,415.43,223160716.52164298,415.92,0.06459842401691238,-254877023.69055745,0.13748135416666668,47874846,-0.003,2.23,
2023-05-01 09:30:30,415.7005,1645937390.8612852,414.89,0.06254831634455868,818302673.959344,0.1386643402777778,65846495,0.007,2.14,
2023-04-28 15:41:32,414.9907,1720819183.0355604,413.44,0.06363407296951656,815768846.9849365,0.13677342757936506,65846495,0.007,2.11,
2023-04-28 09:30:34,411.73,-632149410.3559581,412.51,0.072378668198777,-1489309892.8828502,0.14584310515873017,65299214,-0.013,2.1,
2023-04-27 15:41:24,412.235,1288911142.5804875,412.05,0.07051869591624303,193595964.02182436,0.14713745535714282,65299214,0.002,2.13,
2023-04-27 09:30:33,407.04,587569776.427008,409.98,0.08101278923744565,-3689968461.012468,0.15836169146825396,59927923,-0.037,2.08,
2023-04-26 15:41:31,403.9499,-463291204.7494946,412.14,0.08521872020951526,-6055303932.411887,0.1738069742063492,59927923,-0.062,2.15,
2023-04-26 09:30:42,407.2,-45765725.958399996,410.3,0.08284376027180831,-4194855388.105549,0.16473714285714283,64101343,-0.039,2.06,
2023-04-25 15:41:28,406.71,-850514070.7964159,414.81,0.07812129714587021,-5467384117.495728,0.16987455853174602,64101343,-0.052,2.26,
2023-04-25 09:30:32,410.73,-445480426.266372,413.5,0.07399117680048256,-3600459260.0164466,0.15389447916666665,46487215,-0.046,2.2,
2023-04-24 15:41:28,412.31,242669237.79666698,414.49,0.06685892809746627,-1354536474.8989093,0.14655902777777777,46487215,-0.017,2.25,
2023-04-24 09:30:52,412.2894,1045736043.2667058,412.84,0.07274272914111612,-923511196.0414621,0.15034618055555554,55451656,-0.01,2.17,
2023-04-21 15:41:30,411.85,-225208427.36170003,414.75,0.07704789355891722,-2129090846.3745182,0.14614644345238095,55451656,-0.023,2.23,
2023-04-21 09:30:43,412.01,-40771093.027218,413.34,0.07815080099515709,-2022783673.5074825,0.15045345238095237,58221850,-0.02,2.4,
2023-04-20 15:41:32,410.9,-1232040434.0033998,413.72,0.07174891792270363,-3056392112.916314,0.15121469246031746,58221850,-0.031,2.41,
2023-04-20 09:30:35,411.2183,-1302112668.0754118,413.97,0.06582801019503148,-2917871525.3235335,0.15433367559523808,43787515,-0.039,2.38,
2023-04-19 15:41:28,414.355,62375000.98688251,414.11,0.058741630032522224,205012676.7091176,0.14105376984126985,43787515,0.003,2.42,
2023-04-19 09:30:41,412.4699,-617262305.6897652,413.66,0.05497083387725381,-973103809.3788966,0.14944053075396824,49442231,-0.012,2.37,
2023-04-18 15:41:27,414.13,271188442.436556,413.51,0.05125135118104844,310063852.0704872,0.14588802083333333,49442231,0.004,2.39,
2023-04-18 09:30:31,415.46,1176332318.685044,413.43,0.04547987224608535,1256008236.512779,0.14904158730158729,50771525,0.014,2.36,
2023-04-17 15:41:27,413.205,130300695.99459898,412.85,0.0419787579161023,101846471.88006325,0.14889288194444444,50771525,0.001,2.38,
2023-04-17 09:30:46,412.36,-615882566.2681121,413.1,0.04627286369910076,-500396189.3298421,0.1583103472222222,62421285,-0.005,2.33,
2023-04-14 15:41:32,412.26,-29302511.813316002,413.4,0.044778225233234686,-284434122.53662825,0.15300803571428573,62421285,-0.003,2.45,
2023-04-14 09:30:36,412.96,571595614.6524159,413.0,0.046911477484630815,-30478543.47731174,0.15986076884920636,61918001,-0.0,2.42,
2023-04-13 15:41:29,413.405,1611529546.6609764,411.38,0.05043582782842554,869806660.0740062,0.15910892857142858,61918001,0.008,2.38,
2023-04-13 09:30:31,409.2,72964001.88,410.27,0.05671961753172257,-771977404.7517312,0.1662140228174603,65151473,-0.007,2.34,
2023-04-12 15:41:28,408.16,-256630629.38752005,411.31,0.053740319953286486,-1252770794.2439172,0.16959916666666666,65151473,-0.012,2.42,
2023-04-12 09:30:32,411.79,986448793.5710121,411.13,0.049976352186051926,345580617.529967,0.1669297718253968,40056104,0.005,2.35,
2023-04-11 15:41:28,410.37,137082163.071969,411.47,0.04506502866322355,-344055766.5968735,0.16920260912698415,40056104,-0.005,2.4,
2023-04-11 09:30:32,410.12,499063197.35038406,410.66,0.052626771897479746,-251723250.92657036,0.17350749503968252,50212000,-0.003,2.36,
2023-04-10 15:41:29,409.14,20957921.557919998,411.83,0.048303010778442734,-773982717.1941495,0.17213618055555557,50212000,-0.009,2.43,
2023-04-10 09:30:35,406.82,-884647339.330728,410.42,0.045836261407867715,-1794828462.5453825,0.18062114583333333,48145014,-0.023,2.38,
2023-04-06 15:41:31,408.86,-11094840.578452,412.02,0.045293315768123094,-768414201.9047003,0.16735884424603176,48145014,-0.01,2.42,
2023-04-06 09:30:38,406.88,-105029077.570048,408.98,0.05486782823559401,-1376448474.151839,0.1779458978174603,51497860,-0.016,2.31,
2023-04-05 15:41:32,407.31,-35597471.143977,409.78,0.0478725708703496,-1104688118.185023,0.1718538492063492,51497860,-0.013,2.37,
2023-04-05 09:30:33,407.93,-915560696.3067061,410.24,0.050651805670260244,-1417214732.1971493,0.17703018849206348,54562129,-0.016,2.33,
2023-04-04 15:41:32,408.01,-513671491.36936295,409.87,0.04509790391014108,-791094842.434725,0.17194941964285715,54562129,-0.009,2.42,
2023-04-04 09:30:33,411.55,587263317.286175,410.53,0.04201142914576998,397408585.6455769,0.17008290178571428,53193914,0.004,2.38,
2023-04-03 15:41:31,410.63,496877194.124982,408.75,0.03856466873102074,390809671.11212665,0.16531135416666667,53193914,0.004,2.45,
2023-04-03 09:30:32,408.98,-124289336.34202802,409.24,0.0449670286242025,-83831062.54034153,0.17555319444444445,74028652,-0.001,2.45,
2023-03-31 15:41:40,408.255,614778540.5319637,411.1,0.050818855461262954,-357841746.9252814,0.16671146825396826,74028652,-0.003,2.49,
2023-03-31 09:30:32,404.91,2750950782.28882,404.32,0.05252183350457193,334962788.9267915,0.1694088888888889,54654399,0.004,2.46,
2023-03-30 15:41:30,403.58,1606457297.689528,404.43,0.050878737953690814,-295857342.31948274,0.16987886408730157,54654399,-0.003,2.49,
2023-03-30 09:30:36,403.945,898928457.8610274,403.6,0.0518137129352515,167292012.12739807,0.1729660763888889,57709258,0.002,2.44,
2023-03-29 15:41:42,400.8199,491904780.3719049,403.01,0.045597380783843275,-660809660.3821291,0.1764410267857143,57709258,-0.007,2.45,
2023-03-29 09:30:33,399.67,1467832675.654079,400.68,0.04710959386137206,-395358725.1415026,0.17648642857142854,49132946,-0.005,2.37,
2023-03-28 15:41:44,395.0889,-225097139.260374,403.99,0.04937679211041007,-2497482223.0701923,0.18803297619047615,49132946,-0.033,2.46,
2023-03-28 09:30:32,395.66,-189050655.07562804,402.5,0.05618305497964393,-2419421572.5445223,0.19091169146825399,53496242,-0.029,2.41,
2023-03-27 15:41:44,397.14,18431180.188056,405.44,0.05234888930634546,-1909004557.6450858,0.18752927083333332,53496242,-0.023,2.48,
2023-03-27 09:30:31,398.315,878893866.6611634,402.79,0.05621054294761746,-1332952458.5180762,0.19210399305555556,83126636,-0.01,2.41,
2023-03-24 15:41:45,395.35,-13724845.471725002,407.21,0.06591373777964384,-3105300496.5064974,0.2012541716269841,83126636,-0.024,2.48,
2023-03-24 09:30:44,391.49,-1745657222.6317842,402.1,0.07176895273181769,-6375994125.018679,0.21355192460317463,91828228,-0.045,2.4,
2023-03-23 15:41:43,392.318,-1271076991.8091104,404.3,0.06759556019039166,-4256832272.8012066,0.21094236111111112,91828228,-0.03,2.47,
2023-03-23 09:30:35,395.21,-73397248.451472,401.8,0.05668651592508589,-2362981591.023997,0.19236118055555554,82021141,-0.018,2.39,
2023-03-22 15:41:44,397.2,94300993.3248,405.53,0.04717387861503282,-1722608957.9966688,0.18945181547619047,82021141,-0.013,2.48,
2023-03-22 09:30:41,398.785,703167912.6659846,403.6,0.04573832171851139,-1104883610.2223873,0.19107522321428572,65003304,-0.011,2.42,
2023-03-21 15:41:44,399.126,409835133.3837852,406.53,0.0461060425953502,-1089773681.3410661,0.1920826636904762,65003304,-0.011,2.42,
2023-03-21 09:30:35,397.6614,796601410.9932832,402.94,0.061695542829212496,-1506053002.9491332,0.19883614583333334,77840923,-0.012,2.4,
2023-03-20 15:41:28,393.28,-115381645.47481598,407.45,0.0632592804518547,-3028013213.3377876,0.21390187500000002,77840923,-0.025,2.47,
2023-03-20 09:30:42,390.87,-40041941.649921,404.8,0.07164580669473876,-4544050269.509717,0.2314665277777778,112310761,-0.026,2.42,
2023-03-17 15:41:29,390.27,-311533204.1362019,412.43,0.06744443431890967,-3869351955.4848585,0.2270877628968254,112310761,-0.023,2.59,
2023-03-17 09:30:37,393.5,-5018345965.5725,401.67,0.06997619025868952,-6561362476.67932,0.20563935515873014,109328971,-0.039,2.43,
2023-03-16 15:41:31,395.81,-2721558007.4912972,404.58,0.0565115448629218,-2986446818.4544725,0.19980335813492062,109328971,-0.017,2.27,
2023-03-16 09:30:53,387.19,-268366302.78957102,403.99,0.07326383187998901,-9048119903.096983,0.23304472718253966,136202160,-0.044,2.22,
2023-03-15 15:41:31,387.6825,72995094.06397143,406.26,0.07518232721571351,-8772226511.516771,0.2268490699404762,136202160,-0.043,2.29,
2023-03-15 09:30:33,386.09,-686869918.6867039,405.31,0.06535128868976348,-7330511224.144268,0.23821649801587302,110403258,-0.045,2.23,
2023-03-14 15:41:31,389.06,-155277510.86738798,406.1,0.05401870786799641,-4468678268.916036,0.216939595734127,110403258,-0.027,2.25,
2023-03-14 09:30:34,390.58,142198982.180532,404.43,0.051590293439176205,-3931754132.693654,0.21266926835317462,134290850,-0.019,2.2,
2023-03-13 15:41:45,386.98,-205611583.50920004,407.77,0.05375149465206508,-4051050875.768237,0.23322092013888884,134290850,-0.02,2.31,
2023-03-13 09:30:42,381.55,-1117991980.018875,406.74,0.05913746505398741,-6839356420.035893,0.26455885416666663,150583180,-0.031,2.22,
2023-03-10 15:41:38,384.94,-720297164.2996001,410.82,0.04901519879348942,-4691146613.629051,0.23221246031746035,150583180,-0.021,2.45,
2023-03-10 09:30:40,391.01,-2883018365.072896,404.26,0.028944366462178128,-2329914543.220198,0.2120918576388889,84847732,-0.018,2.3,
2023-03-09 15:41:40,392.37,-2341172539.145286,407.93,0.0270463228952421,-1990521388.4365728,0.20935671130952377,84847732,-0.015,2.4,
2023-03-09 09:30:32,399.63,197279326.229832,405.3,0.015765724198605696,-1105597324.3157187,0.18430909226190476,60032696,-0.012,2.33,
2023-03-08 15:41:40,398.1275,-262122140.75102317,407.72,0.014285255861200719,-636804840.2600504,0.18301138640873016,60032696,-0.007,2.44,
2023-03-08 09:30:31,398.6,-542689933.1328001,405.91,0.019493468002101888,-1478221176.9841201,0.1895713566468254,86482162,-0.011,2.36,
2023-03-07 15:41:40,399.025,-624548955.4550812,409.45,0.03769608490667785,-2094151097.2713702,0.18463671874999998,86482162,-0.015,2.5,
2023-03-07 09:30:44,404.32,-242472158.258176,409.17,0.03719832924708674,-1148140446.134769,0.18084413194444443,58154779,-0.012,2.46,
2023-03-06 15:41:44,404.395,64903896.224002,409.9,0.038299288715252316,-928801030.0211589,0.1768018402777778,58154779,-0.01,2.49,
2023-03-06 09:30:32,404.91,146128874.42844903,408.24,0.04138621310416578,-838956050.3652102,0.1801176736111111,68039231,-0.008,2.48,
2023-03-03 15:41:44,403.86,370576312.00718397,409.54,0.03100196913407023,-765057754.9885331,0.1750143898809524,68039231,-0.007,2.45,
2023-03-03 09:30:43,399.35,1097518750.7774003,403.63,0.042292909912037296,-1171402997.0445337,0.18475466517857142,67374490,-0.011,2.3,
2023-03-02 15:41:46,398.27,147931245.15839797,405.04,0.04146787695278098,-1450373651.0196157,0.1864119593253968,67374490,-0.014,2.32,
2023-03-02 09:30:31,392.72,-613751214.552832,402.27,0.044120024479741504,-2860506979.150888,0.20010201388888887,82657060,-0.022,2.23,
2023-03-01 15:41:39,394.69,-258870856.473097,407.61,0.04134768697388638,-2504495003.9354773,0.1940437748015873,82657060,-0.019,2.41,
2023-03-01 09:30:33,395.5799,-506946937.8864245,405.29,0.04594795671779414,-3901001974.9134097,0.19367498511904763,63676062,-0.039,2.33,
2023-02-28 15:41:42,396.745,-249771210.9197198,408.59,0.04808802096194495,-3433867447.3802633,0.1903147371031746,63676062,-0.034,2.46,
2023-02-28 09:30:44,397.27,-243037069.82429698,406.5,0.04749801107943091,-3322771995.717437,0.19811991071428572,64533398,-0.033,2.37,
2023-02-27 15:41:31,397.0401,8985527.93745657,408.72,0.04796118645382512,-2948694730.649662,0.19698489583333334,64533398,-0.029,2.35,
2023-02-27 09:30:42,399.68,511639593.253888,406.87,0.048554917354087374,-2059788494.5920737,0.19755378472222224,82109014,-0.016,2.3,
2023-02-24 15:41:28,395.504,-494293295.5881396,411.67,0.054944401149463,-3517896035.5710497,0.20421507936507938,82109014,-0.027,2.43,
2023-02-24 09:30:41,395.67,-2430078820.018047,407.39,0.06257276033800833,-6483531330.808371,0.2074116121031746,79758323,-0.052,2.31,
2023-02-23 15:41:27,401.42,-807038807.1972681,410.02,0.06325089004770314,-3946323635.476817,0.19174845238095237,79758323,-0.031,2.38,
2023-02-23 09:30:41,401.4809,516990904.9640717,408.14,0.06336898878403559,-3495317984.076554,0.19664687003968254,62824028,-0.035,2.29,
2023-02-22 15:41:30,397.23,-90548751.49366501,412.29,0.06681852300494794,-5474742565.39684,0.2075441617063492,62824028,-0.055,2.47,
2023-02-22 09:30:41,399.73,-1331001.3272570001,409.47,0.06529324354986771,-4607514371.229741,0.21265635416666667,61021184,-0.047,2.35,
2023-02-21 15:41:43,399.6499,-628329064.2678652,416.93,0.06450219598343582,-4998448494.317466,0.21019230158730157,61021184,-0.051,2.57,
2023-02-21 09:30:41,403.54,-882154882.8022562,413.37,0.06457702766478268,-4599542505.313311,0.20489639384920633,64799146,-0.044,2.46,
2023-02-17 15:41:27,407.04,-275619561.79968005,417.41,0.0635145596115621,-3085966978.789147,0.1828614384920635,64799146,-0.029,2.56,
2023-02-17 09:30:45,405.95,-1078053620.212425,412.02,0.06730382065659148,-3924784780.8444805,0.19311648313492064,58774581,-0.041,2.58,
2023-02-16 15:41:32,408.57,-474792412.24572295,413.96,0.06312379566930137,-2661974994.233189,0.18280187499999997,58774581,-0.027,2.65,
2023-02-16 09:30:44,409.326,-577699699.2704198,413.45,0.052600492983698635,-1785846844.985589,0.183436378968254,47173481,-0.023,2.58,
2023-02-15 15:41:32,413.0301,-41266655.582103826,414.34,0.05392051605158289,-415213220.2520446,0.17039947916666667,47173481,-0.005,2.71,
2023-02-15 09:30:33,410.29,-657320719.697157,413.82,0.051672496304911206,-1548018348.39519,0.18030488095238095,70886468,-0.013,2.62,
2023-02-14 15:41:34,413.215,30828305.170423746,414.74,0.053825910076950895,-466334776.2664241,0.17329562996031744,70886468,-0.004,2.68,
2023-02-14 09:30:33,410.7112,-165283026.61896238,414.46,0.05305813140646108,-1293984441.274087,0.18352966269841267,47444571,-0.016,2.62,
2023-02-13 15:41:33,412.581,-863031.0235142701,416.0,0.052404943291355255,-666143905.6738548,0.19023184027777776,47444571,-0.008,2.63,
2023-02-13 09:30:33,408.85,210191561.04440004,412.17,0.055464565321182296,-1316734050.1892729,0.19959447916666664,54806980,-0.014,2.52,
2023-02-10 15:41:30,407.68,-328646453.33811206,414.34,0.043737520903638666,-989551265.9427428,0.19047199404761905,54806980,-0.011,2.59,
2023-02-10 09:30:32,406.18,-1245882823.7716882,411.13,0.045758502348707736,-2401638462.7560325,0.19823607638888888,60791763,-0.024,2.46,
2023-02-09 15:41:32,406.685,-598704995.7255776,412.61,0.0459694753418715,-1921216904.2137241,0.19137224206349204,60791763,-0.019,2.59,
2023-02-09 09:30:32,414.3114,1233453689.1364818,412.55,0.044850076586837886,435662746.7526641,0.17713044642857143,59216569,0.004,2.49,
2023-02-08 15:41:30,411.065,-19386436.83863425,413.34,0.04313131834946504,-414673973.7224077,0.17681644345238096,59216569,-0.004,2.63,
2023-02-08 09:30:42,413.33,-179004504.795642,413.82,0.04116255588029956,-121626474.83706653,0.1732303621031746,69555496,-0.001,2.55,
2023-02-07 15:41:33,414.87,139031043.51831302,413.9,0.032621557381883104,142300033.79909927,0.16798256944444445,69555496,0.001,2.62,
2023-02-07 09:30:43,409.045,-131126969.28399253,412.87,0.0353458148023878,-741737187.4701672,0.18099922619047615,46154980,-0.01,2.55,
2023-02-06 15:41:34,409.84,-157322961.43347198,414.45,0.03634495140127596,-645663234.2000364,0.1754634722222222,46154980,-0.008,2.63,
2023-02-06 09:30:32,410.15,-871255631.441325,414.29,0.03291823539744493,-869123465.5278714,0.17513020833333334,72824658,-0.007,2.53,
2023-02-03 15:41:32,412.29,-109958631.56740801,415.23,0.03669333794541482,-330618326.2442787,0.1659423759920635,72824658,-0.003,2.67,
2023-02-03 09:30:36,411.91,212457190.39385805,413.58,0.034062559324798694,-313334310.1837222,0.16552842261904763,79124856,-0.002,2.58,
2023-02-02 15:41:33,415.1345,881103882.8879902,411.65,0.03317294802821526,390140626.3433111,0.16629575892857143,79124856,0.003,2.63,
2023-02-02 09:30:34,414.77,1395172895.2375937,410.43,0.03946648437073817,836670579.4023697,0.15841919146825395,78507936,0.006,2.53,
2023-02-01 15:41:33,413.18,450225287.02690005,409.05,0.037662589475970454,501090481.5949411,0.16035537202380953,78507936,0.004,2.53,
2023-02-01 09:30:34,405.2,364280143.77759993,407.75,0.04444042796523538,-433238647.380999,0.18178068452380955,45650036,-0.006,2.47,
2023-01-31 15:41:33,404.59,148417230.98490798,406.96,0.039256659460229465,-314978571.42066085,0.17760303075396824,45650036,-0.004,2.5,
2023-01-31 09:30:43,401.26,-130635128.89925998,404.44,0.03868558800717854,-803989162.9423709,0.18709598214285714,50197199,-0.01,2.38,
2023-01-30 15:41:36,401.435,-499075287.4174561,406.6,0.03468129900011982,-847525815.4648134,0.1843672222222222,50197199,-0.01,2.44,
2023-01-30 09:30:46,403.08,-505960308.73310393,405.74,0.03736460451843984,-733671003.5155499,0.18248298611111113,49937519,-0.009,2.37,
2023-01-27 15:41:31,407.68,657144986.021888,404.97,0.036115046414950835,367070876.62917477,0.16707793154761905,49937519,0.004,2.43,
2023-01-27 09:30:32,403.655,722069941.5080093,403.56,0.040534918695065855,31462861.533398826,0.17296260416666667,54084767,0.0,2.4,
2023-01-26 15:41:29,403.96,866183877.443248,403.5,0.03762257157682396,83269077.92716001,0.17261413194444442,54084767,0.001,2.49,
2023-01-26 09:30:34,403.15,864083831.7743498,402.65,0.037351930941813244,116487140.61386245,0.17491555059523808,65035140,0.001,2.43,
2023-01-25 15:41:34,400.0301,-55459545.71959588,404.09,0.035833832612440386,-694501111.4204845,0.1764111111111111,65035140,-0.007,2.53,
2023-01-25 09:30:42,395.97,-1070456690.839707,402.6,0.03782448050114651,-1634927940.1992514,0.18615984126984125,61206126,-0.017,2.47,
2023-01-24 15:41:29,399.505,-20100558.6184485,404.24,0.03404392787520619,-732814054.3836575,0.1787981597222222,61206126,-0.008,2.57,
2023-01-23 15:41:32,399.64,2600113.469888,402.56,0.03427198688665266,-331264470.9725299,0.1821501736111111,65575803,-0.003,2.52,
2023-01-23 09:30:35,396.51,251475250.271751,399.71,0.03668137386186629,-644929855.904982,0.18648781250000002,68575572,-0.006,2.47,
2023-01-20 15:41:32,395.1,325896780.6369,400.54,0.03372118144798897,-590550743.3448181,0.18248994543650793,68575572,-0.006,2.39,
2023-01-20 09:30:34,389.75,-3458735482.36625,396.13,0.04031224110764332,-2187176246.826887,0.19144265376984126,60332409,-0.024,2.09,
2023-01-19 15:41:35,389.94,-3989710324.472076,397.93,0.0387670573028997,-2281063378.781462,0.188904375,60332409,-0.025,2.14,
2023-01-19 09:30:42,389.64,-660247082.49744,397.01,0.0335998718001993,-2394334624.532766,0.19871812996031746,72084318,-0.022,2.08,
2023-01-18 15:41:31,392.0,-383815792.64,400.13,0.029304159257481394,-1362841321.103808,0.18935144841269844,72084318,-0.012,2.23,
2023-01-18 09:30:44,399.0399,302362466.293594,400.39,0.028137297823764285,-301743064.3922803,0.1783005406746032,46602602,-0.004,2.19,
2023-01-17 15:41:31,398.03,23908351.506618995,400.87,0.02604142185675508,-402571068.8589461,0.1792722867063492,46602602,-0.005,2.22,
